Hour,Point,Energy,Timestamp,Date,Day of Week,Out_of_Office,Presurvey,Weekly_Survey,Before_Game_Baseline,In_Game_Baseline
14,10.0,392.2949036458162,2019-08-09 14:00:00,2019-08-09,Friday,0,4.82,3.47,25.474807807692304,403.61468000230144
15,1.4781951904296875e-05,395.9699148886433,2019-08-09 15:00:00,2019-08-09,Friday,0,4.82,3.47,26.893204987179484,379.09583204204677
16,0.0,279.665551984458,2019-08-09 16:00:00,2019-08-09,Friday,0,4.82,3.47,26.57064103846153,257.89385030829425
17,10.0,61.8209237218188,2019-08-09 17:00:00,2019-08-09,Friday,0,4.82,3.47,26.405970256410257,136.01648859663536
8,8.653467178344728,76.8973225271537,2019-08-10 08:00:00,2019-08-10,Saturday,0,4.82,3.47,6.5605127821794875,43.658660514671055
9,0.0,167.81549424283995,2019-08-10 09:00:00,2019-08-10,Saturday,0,4.82,3.47,6.4612820769230765,102.51502238445748
10,10.0,111.21348013166866,2019-08-10 10:00:00,2019-08-10,Saturday,0,4.82,3.47,6.5220512948717975,67.83107155194652
11,7.163334369659424,174.3454947565807,2019-08-10 11:00:00,2019-08-10,Saturday,0,4.82,3.47,7.012564089743587,81.12141567018931
12,0.0,261.9400203083128,2019-08-10 12:00:00,2019-08-10,Saturday,0,4.82,3.47,10.323203846153847,65.84864591740832
13,0.007358551025390625,395.83225309065284,2019-08-10 13:00:00,2019-08-10,Saturday,0,4.82,3.47,8.487565384615385,227.1167497418312
14,0.00044536590576171886,511.4698082168739,2019-08-10 14:00:00,2019-08-10,Saturday,0,4.82,3.47,10.878719089743589,340.16790072386897
15,0.0,495.54154081504555,2019-08-10 15:00:00,2019-08-10,Saturday,0,4.82,3.47,10.176409115384617,296.84763087999426
16,0.0,353.1080930755537,2019-08-10 16:00:00,2019-08-10,Saturday,0,4.82,3.47,11.0275641025641,228.8300546065822
17,10.0,81.68310998410001,2019-08-10 17:00:00,2019-08-10,Saturday,0,4.82,3.47,11.056923076923082,84.0308449604129
8,0.0007715225219726562,26.874263869572044,2019-08-11 08:00:00,2019-08-11,Sunday,0,4.82,3.47,6.526794897435898,68.41140786500482
9,0.0,101.5055928771827,2019-08-11 09:00:00,2019-08-11,Sunday,0,4.82,3.47,6.171538461538463,134.60264768445055
10,10.0,61.301309242979535,2019-08-11 10:00:00,2019-08-11,Sunday,0,4.82,3.47,6.655641012820514,109.74250949523457
11,8.428694725036621,81.50649436977437,2019-08-11 11:00:00,2019-08-11,Sunday,0,4.82,3.47,6.773974371794874,152.26993086065258
12,0.0,157.74143974389003,2019-08-11 12:00:00,2019-08-11,Sunday,0,4.82,3.47,7.644743602564103,141.1437557669084
13,0.1372056007385254,244.91962866355456,2019-08-11 13:00:00,2019-08-11,Sunday,0,4.82,3.47,7.025129461538459,187.83363716662333
14,8.0108642578125e-05,348.01043319775897,2019-08-11 14:00:00,2019-08-11,Sunday,0,4.82,3.47,7.214229512820514,401.37738283920544
15,9.948144912719727,219.61876222182457,2019-08-11 15:00:00,2019-08-11,Sunday,0,4.82,3.47,7.133589743589742,401.7482538846532
16,0.0,215.0913392964141,2019-08-11 16:00:00,2019-08-11,Sunday,0,4.82,3.47,5.554230756410253,305.91067086285676
17,0.003658771514892578,105.0969019687599,2019-08-11 17:00:00,2019-08-11,Sunday,0,4.82,3.47,7.786860256410253,132.47987723776416
8,0.0002269744873046875,71.64605331530035,2019-08-12 08:00:00,2019-08-12,Monday,0,4.82,3.86,5.949807653846153,57.329992026695585
9,0.0,143.76049466868776,2019-08-12 09:00:00,2019-08-12,Monday,0,4.82,3.86,11.048076935897436,109.3444774766852
10,10.0,118.31399672718624,2019-08-12 10:00:00,2019-08-12,Monday,0,4.82,3.86,20.65320498717949,79.3213379286443
11,9.40167999267578,167.91877193320187,2019-08-12 11:00:00,2019-08-12,Monday,0,4.82,3.86,27.24794871794872,159.52688350655956
12,10.0,108.86068645925627,2019-08-12 12:00:00,2019-08-12,Monday,0,4.82,3.86,28.968846038461535,203.43775209733147
13,0.0,390.9150884512445,2019-08-12 13:00:00,2019-08-12,Monday,0,4.82,3.86,26.78608985897436,300.593118165773
14,9.999338150024414,436.5993221947586,2019-08-12 14:00:00,2019-08-12,Monday,0,4.82,3.86,26.64153858974359,349.8140695107338
15,9.999956130981444,336.1824378962043,2019-08-12 15:00:00,2019-08-12,Monday,0,4.82,3.86,27.686538461538458,350.93583880944294
16,0.0,344.5700953545518,2019-08-12 16:00:00,2019-08-12,Monday,0,4.82,3.86,29.074935897435896,253.84758154864736
17,10.0,63.187022001978185,2019-08-12 17:00:00,2019-08-12,Monday,0,4.82,3.86,30.389999999999997,50.94061264958655
8,9.999958038330078,52.3379769459101,2019-08-13 08:00:00,2019-08-13,Tuesday,0,4.82,3.86,9.958076923076925,45.66312053214552
9,0.0,135.25415854872972,2019-08-13 09:00:00,2019-08-13,Tuesday,0,4.82,3.86,14.314487166666666,101.0176541857794
10,10.0,116.32418482523283,2019-08-13 10:00:00,2019-08-13,Tuesday,0,4.82,3.86,32.51307691025641,78.17409454470737
11,9.920531272888184,132.94851811551297,2019-08-13 11:00:00,2019-08-13,Tuesday,0,4.82,3.86,30.210126666666664,147.67392936983433
12,9.992511749267578,98.71547309064749,2019-08-13 12:00:00,2019-08-13,Tuesday,0,4.82,3.86,33.25846307692308,179.84086537004757
13,9.999998092651367,215.437794577353,2019-08-13 13:00:00,2019-08-13,Tuesday,0,4.82,3.86,28.521539615384626,249.35373903280728
14,10.0,373.63328467088127,2019-08-13 14:00:00,2019-08-13,Tuesday,0,4.82,3.86,28.508714230769233,353.29296747667985
15,0.12670230865478516,375.55376453240916,2019-08-13 15:00:00,2019-08-13,Tuesday,0,4.82,3.86,34.019104999999996,316.5211253788528
16,0.0,329.3496614783628,2019-08-13 16:00:00,2019-08-13,Tuesday,0,4.82,3.86,32.231666794871806,247.47818381315767
17,10.0,46.999284979194854,2019-08-13 17:00:00,2019-08-13,Tuesday,0,4.82,3.86,32.26346153846155,46.16924447228758
8,8.54841136932373,63.67107888549178,2019-08-14 08:00:00,2019-08-14,Wednesday,0,4.82,3.86,10.682692269358972,62.203263456906946
9,0.0,112.08649195865758,2019-08-14 09:00:00,2019-08-14,Wednesday,0,4.82,3.86,13.7728205,117.11134938338364
10,10.0,85.04641079050052,2019-08-14 10:00:00,2019-08-14,Wednesday,0,4.82,3.86,23.574230782051284,95.9815767729127
11,5.965768814086914,181.75339671351094,2019-08-14 11:00:00,2019-08-14,Wednesday,0,4.82,3.86,28.296410397435903,135.23830798521843
12,0.0,207.7880896390935,2019-08-14 12:00:00,2019-08-14,Wednesday,0,4.82,3.86,27.889871641025646,213.8376860800628
13,10.0,176.96068548191715,2019-08-14 13:00:00,2019-08-14,Wednesday,0,4.82,3.86,30.102948858974358,264.80401720824244
14,10.0,392.77479006706557,2019-08-14 14:00:00,2019-08-14,Wednesday,0,4.82,3.86,28.945896025641034,393.73408014963314
15,0.0,387.3583192501413,2019-08-14 15:00:00,2019-08-14,Wednesday,0,4.82,3.86,30.784873076923077,396.7871781148512
16,0.0,262.95615659132477,2019-08-14 16:00:00,2019-08-14,Wednesday,0,4.82,3.86,28.578076923076917,285.68331621178737
17,0.12970542907714844,155.80138951814172,2019-08-14 17:00:00,2019-08-14,Wednesday,0,4.82,3.86,33.72666666666667,84.3419479737035
8,0.00037384033203125,79.4622483996623,2019-08-15 08:00:00,2019-08-15,Thursday,0,4.82,3.86,8.531474358974357,44.83790615676597
9,0.0,155.60166540646878,2019-08-15 09:00:00,2019-08-15,Thursday,0,4.82,3.86,11.331923076923076,85.13759203072777
10,10.0,127.1521242057514,2019-08-15 10:00:00,2019-08-15,Thursday,0,4.82,3.86,26.189486910256417,66.90835664229172
11,6.742602348327638,202.98362218268508,2019-08-15 11:00:00,2019-08-15,Thursday,0,4.82,3.86,29.64820411525641,85.33980230493245
12,0.0,268.14104187425596,2019-08-15 12:00:00,2019-08-15,Thursday,0,4.82,3.86,29.592628205128197,165.9716547513104
13,0.0,390.7967659118853,2019-08-15 13:00:00,2019-08-15,Thursday,0,4.82,3.86,30.13596256410257,212.27585630009185
14,10.0,454.5952529947211,2019-08-15 14:00:00,2019-08-15,Thursday,0,4.82,3.86,30.004745256410256,322.59202454609635
15,4.76837158203125e-07,491.89014386836067,2019-08-15 15:00:00,2019-08-15,Thursday,0,4.82,3.86,34.311729487307694,322.3108650136854
16,0.0,344.5170514945593,2019-08-15 16:00:00,2019-08-15,Thursday,0,4.82,3.86,31.939422948717947,213.3984030026868
17,9.999990463256836,80.20838718548849,2019-08-15 17:00:00,2019-08-15,Thursday,0,4.82,3.86,30.698589743589746,115.83299080032923
8,4.661391735076903,51.21168571624166,2019-08-16 08:00:00,2019-08-16,Friday,0,4.82,3.86,7.930641000000001,57.21563523419945
9,0.0,100.16325175023152,2019-08-16 09:00:00,2019-08-16,Friday,0,4.82,3.86,10.78589743602564,116.56224245316044
10,10.0,64.13418650333877,2019-08-16 10:00:00,2019-08-16,Friday,0,4.82,3.86,18.938846153846153,86.18456846728638
11,9.588960647583008,81.92800551429663,2019-08-16 11:00:00,2019-08-16,Friday,0,4.82,3.86,22.847948717948714,108.37610064359137
12,0.0,182.89166960057068,2019-08-16 12:00:00,2019-08-16,Friday,0,4.82,3.86,26.524358974358975,161.17517684446565
13,4.76837158203125e-07,287.19465666814784,2019-08-16 13:00:00,2019-08-16,Friday,0,4.82,3.86,24.315000012820516,313.70071557647566
14,10.0,316.25769402780065,2019-08-16 14:00:00,2019-08-16,Friday,0,4.82,3.86,25.474807807692304,410.7356204058301
15,0.0,324.47436531859717,2019-08-16 15:00:00,2019-08-16,Friday,0,4.82,3.86,26.893204987179484,385.83927117075774
16,0.0,252.74340460019442,2019-08-16 16:00:00,2019-08-16,Friday,0,4.82,3.86,26.57064103846153,267.84072781852564
17,9.99758243560791,24.957676662698105,2019-08-16 17:00:00,2019-08-16,Friday,0,4.82,3.86,26.405970256410257,118.36373798061265
8,0.29038143157958984,64.2482771672142,2019-08-17 08:00:00,2019-08-17,Saturday,0,4.82,3.86,6.5605127821794875,47.590383762837654
9,0.0,143.09892899753393,2019-08-17 09:00:00,2019-08-17,Saturday,0,4.82,3.86,6.4612820769230765,112.12696768244687
10,10.0,94.58036187375993,2019-08-17 10:00:00,2019-08-17,Saturday,0,4.82,3.86,6.5220512948717975,73.07329934793987
11,9.31066608428955,118.37403977291835,2019-08-17 11:00:00,2019-08-17,Saturday,0,4.82,3.86,7.012564089743587,101.93162106857362
12,8.252255439758299,92.69372603103272,2019-08-17 12:00:00,2019-08-17,Saturday,0,4.82,3.86,10.323203846153847,127.15575550895164
13,0.0,346.25683081965434,2019-08-17 13:00:00,2019-08-17,Saturday,0,4.82,3.86,8.487565384615385,285.48038902171226
14,0.00018787384033203125,423.6868501982148,2019-08-17 14:00:00,2019-08-17,Saturday,0,4.82,3.86,10.878719089743589,373.57538768268387
15,0.0,415.32933072263313,2019-08-17 15:00:00,2019-08-17,Saturday,0,4.82,3.86,10.176409115384617,364.18313952075823
16,0.0,299.4620523737704,2019-08-17 16:00:00,2019-08-17,Saturday,0,4.82,3.86,11.0275641025641,242.9059938774708
17,9.918564796447754,50.371536457556516,2019-08-17 17:00:00,2019-08-17,Saturday,0,4.82,3.86,11.056923076923082,97.596117320129
8,7.521953582763673,31.376507808737962,2019-08-18 08:00:00,2019-08-18,Sunday,0,4.82,3.86,6.526794897435898,50.75248502648456
9,0.0,106.88397230082124,2019-08-18 09:00:00,2019-08-18,Sunday,0,4.82,3.86,6.171538461538463,115.37908911874827
10,10.0,75.0787646456183,2019-08-18 10:00:00,2019-08-18,Sunday,0,4.82,3.86,6.655641012820514,83.27059579377548
11,0.15025997161865234,232.97181197291923,2019-08-18 11:00:00,2019-08-18,Sunday,0,4.82,3.86,6.773974371794874,107.80988012167761
12,0.052815914154052734,192.3310341894182,2019-08-18 12:00:00,2019-08-18,Sunday,0,4.82,3.86,7.644743602564103,97.10732479721355
13,9.963167190551758,148.59309757112166,2019-08-18 13:00:00,2019-08-18,Sunday,0,4.82,3.86,7.025129461538459,193.0214545274266
14,10.0,354.45961817470925,2019-08-18 14:00:00,2019-08-18,Sunday,0,4.82,3.86,7.214229512820514,353.2766888513349
15,0.0,371.9961078997628,2019-08-18 15:00:00,2019-08-18,Sunday,0,4.82,3.86,7.133589743589742,308.7452825508313
16,0.0,256.7036316831879,2019-08-18 16:00:00,2019-08-18,Sunday,0,4.82,3.86,5.554230756410253,250.4900232862584
17,0.011845111846923828,131.38067417338144,2019-08-18 17:00:00,2019-08-18,Sunday,0,4.82,3.86,7.786860256410253,95.20903767509799
8,9.498249053955078,73.54559843167522,2019-08-19 08:00:00,2019-08-19,Monday,0,4.82,0.31,5.949807653846153,69.04400890043424
9,0.0,138.46617798173693,2019-08-19 09:00:00,2019-08-19,Monday,0,4.82,0.31,11.048076935897436,121.60566492078534
10,10.0,114.63982437124959,2019-08-19 10:00:00,2019-08-19,Monday,0,4.82,0.31,20.65320498717949,99.84311929045474
11,0.022726058959960938,268.15055636680063,2019-08-19 11:00:00,2019-08-19,Monday,0,4.82,0.31,27.24794871794872,172.23923160769633
12,4.291534423828125e-06,235.76963017742025,2019-08-19 12:00:00,2019-08-19,Monday,0,4.82,0.31,28.968846038461535,180.20832885906393
13,0.0,354.679991243059,2019-08-19 13:00:00,2019-08-19,Monday,0,4.82,0.31,26.78608985897436,347.05675721750913
14,10.0,395.56246716475897,2019-08-19 14:00:00,2019-08-19,Monday,0,4.82,0.31,26.64153858974359,397.9913016276193
15,4.670080661773682,382.7192525422975,2019-08-19 15:00:00,2019-08-19,Monday,0,4.82,0.31,27.686538461538458,357.51118518309795
16,0.0,311.62676562721845,2019-08-19 16:00:00,2019-08-19,Monday,0,4.82,0.31,29.074935897435896,292.8676212653039
17,9.98875904083252,63.275637640401236,2019-08-19 17:00:00,2019-08-19,Monday,0,4.82,0.31,30.389999999999997,66.06956242386069
8,0.00035953521728515625,57.21373896269106,2019-08-20 08:00:00,2019-08-20,Tuesday,0,4.82,0.31,9.958076923076925,48.428402853234616
9,0.0,117.09474454426538,2019-08-20 09:00:00,2019-08-20,Tuesday,0,4.82,0.31,14.314487166666666,107.39279054933348
10,10.0,91.22581916948783,2019-08-20 10:00:00,2019-08-20,Tuesday,0,4.82,0.31,32.51307691025641,90.47538154732796
11,5.932384490966798,166.0511332767821,2019-08-20 11:00:00,2019-08-20,Tuesday,0,4.82,0.31,30.210126666666664,151.41819638338805
12,10.0,80.42364681044187,2019-08-20 12:00:00,2019-08-20,Tuesday,0,4.82,0.31,33.25846307692308,140.21771321795995
13,0.0,306.01516298827556,2019-08-20 13:00:00,2019-08-20,Tuesday,0,4.82,0.31,28.521539615384626,210.95718228519036
14,0.0,396.541603141118,2019-08-20 14:00:00,2019-08-20,Tuesday,0,4.82,0.31,28.508714230769233,337.3344717317669
15,0.0,382.58131936798986,2019-08-20 15:00:00,2019-08-20,Tuesday,0,4.82,0.31,34.019104999999996,304.6419746600687
16,0.0,257.8193953698015,2019-08-20 16:00:00,2019-08-20,Tuesday,0,4.82,0.31,32.231666794871806,264.4954065391168
17,9.999999046325684,57.327866131289355,2019-08-20 17:00:00,2019-08-20,Tuesday,0,4.82,0.31,32.26346153846155,43.44510749430725
8,6.521992206573486,62.75296756305919,2019-08-21 08:00:00,2019-08-21,Wednesday,0,4.82,0.31,10.682692269358972,68.50896333943224
9,0.0,140.5573815679919,2019-08-21 09:00:00,2019-08-21,Wednesday,0,4.82,0.31,13.7728205,122.89628904800918
10,10.0,112.21391553648897,2019-08-21 10:00:00,2019-08-21,Wednesday,0,4.82,0.31,23.574230782051284,104.23962910136602
11,0.1159219741821289,275.29096110694303,2019-08-21 11:00:00,2019-08-21,Wednesday,0,4.82,0.31,28.296410397435903,169.60009242136036
12,0.0,243.50847472165367,2019-08-21 12:00:00,2019-08-21,Wednesday,0,4.82,0.31,27.889871641025646,228.04534205128166
13,10.0,187.97015007898827,2019-08-21 13:00:00,2019-08-21,Wednesday,0,4.82,0.31,30.102948858974358,232.91927721249314
14,3.658039569854736,412.46469356018963,2019-08-21 14:00:00,2019-08-21,Wednesday,0,4.82,0.31,28.945896025641034,395.8552320258171
15,3.7016987800598153,389.5268276157887,2019-08-21 15:00:00,2019-08-21,Wednesday,0,4.82,0.31,30.784873076923077,411.0393216450455
16,0.0,302.5361748391251,2019-08-21 16:00:00,2019-08-21,Wednesday,0,4.82,0.31,28.578076923076917,296.51072680752736
17,9.990968704223633,74.8252395426263,2019-08-21 17:00:00,2019-08-21,Wednesday,0,4.82,0.31,33.72666666666667,100.33947134752641
8,8.577796936035156,99.3621939701836,2019-08-22 08:00:00,2019-08-22,Thursday,0,4.82,0.31,8.531474358974357,53.06042219978622
9,0.0,180.99058171817302,2019-08-22 09:00:00,2019-08-22,Thursday,0,4.82,0.31,11.331923076923076,107.53607970680459
10,10.0,138.8497287917122,2019-08-22 10:00:00,2019-08-22,Thursday,0,4.82,0.31,26.189486910256417,82.57462352136896
11,1.5969839096069336,323.26492101699506,2019-08-22 11:00:00,2019-08-22,Thursday,0,4.82,0.31,29.64820411525641,126.6551854462276
12,0.0,300.73685710233764,2019-08-22 12:00:00,2019-08-22,Thursday,0,4.82,0.31,29.592628205128197,199.28353950272927
13,10.0,243.81195478528008,2019-08-22 13:00:00,2019-08-22,Thursday,0,4.82,0.31,30.13596256410257,248.34163230282775
14,10.0,496.1846746881412,2019-08-22 14:00:00,2019-08-22,Thursday,0,4.82,0.31,30.004745256410256,339.4249894547309
15,0.000946044921875,514.3222829607851,2019-08-22 15:00:00,2019-08-22,Thursday,0,4.82,0.31,34.311729487307694,367.1341181551024
16,0.0,372.49947175637715,2019-08-22 16:00:00,2019-08-22,Thursday,0,4.82,0.31,31.939422948717947,256.6664102298616
17,0.0023059844970703125,206.1642306078706,2019-08-22 17:00:00,2019-08-22,Thursday,0,4.82,0.31,30.698589743589746,102.98736672896729
8,0.05207347869873047,40.02590984154194,2019-08-23 08:00:00,2019-08-23,Friday,0,4.82,0.31,7.930641000000001,52.8436009107646
9,0.0,88.43248303919955,2019-08-23 09:00:00,2019-08-23,Friday,0,4.82,0.31,10.78589743602564,102.97497128254004
10,10.0,66.3385794324997,2019-08-23 10:00:00,2019-08-23,Friday,0,4.82,0.31,18.938846153846153,77.71299919062449
11,0.15268421173095706,201.1946710032018,2019-08-23 11:00:00,2019-08-23,Friday,0,4.82,0.31,22.847948717948714,93.29112195853672
12,0.0011000633239746094,173.63066687070716,2019-08-23 12:00:00,2019-08-23,Friday,0,4.82,0.31,26.524358974358975,154.8029649707984
13,1.5735626220703125e-05,254.9687061446259,2019-08-23 13:00:00,2019-08-23,Friday,0,4.82,0.31,24.315000012820516,286.6291845904049
14,9.999773979187012,291.9896455137035,2019-08-23 14:00:00,2019-08-23,Friday,0,4.82,0.31,25.474807807692304,344.1646647146866
15,0.0,333.9773050772051,2019-08-23 15:00:00,2019-08-23,Friday,0,4.82,0.31,26.893204987179484,339.6466799708931
16,0.0,206.92136542922765,2019-08-23 16:00:00,2019-08-23,Friday,0,4.82,0.31,26.57064103846153,245.8631486971807
17,0.0,124.25710461993194,2019-08-23 17:00:00,2019-08-23,Friday,0,4.82,0.31,26.405970256410257,68.87376182922738
8,9.472494125366213,77.86576557680219,2019-08-24 08:00:00,2019-08-24,Saturday,0,4.82,0.31,6.5605127821794875,61.13798881428031
9,0.0,178.58305125428356,2019-08-24 09:00:00,2019-08-24,Saturday,0,4.82,0.31,6.4612820769230765,132.4935903911421
10,10.0,140.51304477432356,2019-08-24 10:00:00,2019-08-24,Saturday,0,4.82,0.31,6.5220512948717975,86.54071746656359
11,6.992815017700195,202.70619458339658,2019-08-24 11:00:00,2019-08-24,Saturday,0,4.82,0.31,7.012564089743587,116.92967675731599
12,10.0,116.05706554451163,2019-08-24 12:00:00,2019-08-24,Saturday,0,4.82,0.31,10.323203846153847,146.60733647881887
13,3.701949834823608,361.63954341495327,2019-08-24 13:00:00,2019-08-24,Saturday,0,4.82,0.31,8.487565384615385,318.2064158303846
14,0.5262188911437988,453.26178150519996,2019-08-24 14:00:00,2019-08-24,Saturday,0,4.82,0.31,10.878719089743589,404.4398627240737
15,10.0,353.08857976118986,2019-08-24 15:00:00,2019-08-24,Saturday,0,4.82,0.31,10.176409115384617,391.64255039492264
16,0.0,368.2208223214898,2019-08-24 16:00:00,2019-08-24,Saturday,0,4.82,0.31,11.0275641025641,275.8314305505213
17,10.0,84.51619253882488,2019-08-24 17:00:00,2019-08-24,Saturday,0,4.82,0.31,11.056923076923082,78.31782777541527
8,9.999786376953123,54.47295738020887,2019-08-25 08:00:00,2019-08-25,Sunday,0,4.82,0.31,6.526794897435898,46.252403080929554
9,0.0,154.0286534081245,2019-08-25 09:00:00,2019-08-25,Sunday,0,4.82,0.31,6.171538461538463,106.87852051399294
10,10.0,99.8390630415013,2019-08-25 10:00:00,2019-08-25,Sunday,0,4.82,0.31,6.655641012820514,74.32971198785219
11,0.4940156936645508,259.034140477373,2019-08-25 11:00:00,2019-08-25,Sunday,0,4.82,0.31,6.773974371794874,138.62507428259244
12,0.0,218.05170380484236,2019-08-25 12:00:00,2019-08-25,Sunday,0,4.82,0.31,7.644743602564103,138.92021524041294
13,10.0,177.83519745983563,2019-08-25 13:00:00,2019-08-25,Sunday,0,4.82,0.31,7.025129461538459,183.9962049325092
14,10.0,382.3161744878769,2019-08-25 14:00:00,2019-08-25,Sunday,0,4.82,0.31,7.214229512820514,329.83232155626024
15,0.09509801864624023,371.74681454553,2019-08-25 15:00:00,2019-08-25,Sunday,0,4.82,0.31,7.133589743589742,295.0971379095858
16,0.0,292.03461866268077,2019-08-25 16:00:00,2019-08-25,Sunday,0,4.82,0.31,5.554230756410253,235.99336108251705
17,9.990496635437012,69.39241202960284,2019-08-25 17:00:00,2019-08-25,Sunday,0,4.82,0.31,7.786860256410253,87.90049074462956
8,9.618509292602539,60.92436752037542,2019-08-26 08:00:00,2019-08-26,Monday,0,4.82,0.62,5.949807653846153,73.53947950988342
9,0.0,137.41381794493785,2019-08-26 09:00:00,2019-08-26,Monday,0,4.82,0.62,11.048076935897436,139.43631085932813
10,10.0,102.69957808536537,2019-08-26 10:00:00,2019-08-26,Monday,0,4.82,0.62,20.65320498717949,111.84327368019444
11,5.918258666992188,190.16592723756392,2019-08-26 11:00:00,2019-08-26,Monday,0,4.82,0.62,27.24794871794872,184.4938136957313
