hour,iteration,timestamp,reward,actions,price_signal
10,1020,2012-10-20,-1.528000626121415,-4.942988,0.39492127949999994
11,1020,2012-10-20,-1.528000626121415,1.1131351,1.195577232177
12,1020,2012-10-20,-1.528000626121415,-5.071951,-0.019207518000000093
13,1020,2012-10-20,-1.528000626121415,2.0028992,0.44522610732299994
14,1020,2012-10-20,-1.528000626121415,0.44762006,1.0495440871769999
15,1020,2012-10-20,-1.528000626121415,-0.3221946,0.8295578311770001
16,1020,2012-10-20,-1.528000626121415,-0.568414,1.257110993823
17,1020,2012-10-20,-1.528000626121415,-1.306029,1.45908144
18,1020,2012-10-20,-1.528000626121415,0.45443237,1.436414914677
19,1020,2012-10-20,-1.528000626121415,0.9237919,1.429951684677
20,1020,2012-10-20,-1.528000626121415,1.4121525,1.3732837574999999
21,1020,2012-10-20,-1.528000626121415,-2.4754143,1.1478464054739
22,1020,2012-10-20,-1.528000626121415,1.6263876,0.9364573432500001
23,1020,2012-10-20,-1.528000626121415,-3.7588758,0.38206165799999997
0,1021,2012-10-21,-1.605963021205753,3.4515166,0.30153157102760997
1,1021,2012-10-21,-1.605963021205753,-0.23430789,0.28079231947239003
2,1021,2012-10-21,-1.605963021205753,0.4524573,0.27852277747239
3,1021,2012-10-21,-1.605963021205753,0.86791486,0.27806721247238997
4,1021,2012-10-21,-1.605963021205753,-6.193165,0.28124719425
5,1021,2012-10-21,-1.605963021205753,3.9413319,0.26641372177760997
6,1021,2012-10-21,-1.605963021205753,7.8703675,0.26459629349999997
7,1021,2012-10-21,-1.605963021205753,-0.31354523,0.26323512052761
8,1021,2012-10-21,-1.605963021205753,-0.22824582,1.001785146
9,1021,2012-10-21,-1.605963021205753,-0.6603548,0.4773649300322999
10,1021,2012-10-21,-1.605963021205753,-5.2878013,0.39492127949999994
11,1021,2012-10-21,-1.605963021205753,1.6151154,1.195577232177
12,1021,2012-10-21,-1.605963021205753,-4.080697,-0.019207518000000093
13,1021,2012-10-21,-1.605963021205753,2.5182242,0.44522610732299994
14,1021,2012-10-21,-1.605963021205753,0.31161928,1.0495440871769999
15,1021,2012-10-21,-1.605963021205753,0.36193687,0.8295578311770001
16,1021,2012-10-21,-1.605963021205753,-0.16469674,1.257110993823
17,1021,2012-10-21,-1.605963021205753,-0.86232376,1.45908144
18,1021,2012-10-21,-1.605963021205753,1.0653563,1.436414914677
19,1021,2012-10-21,-1.605963021205753,0.32985377,1.429951684677
20,1021,2012-10-21,-1.605963021205753,1.0049608,1.3732837574999999
21,1021,2012-10-21,-1.605963021205753,-0.80497944,1.1478464054739
22,1021,2012-10-21,-1.605963021205753,-0.4401777,0.9364573432500001
23,1021,2012-10-21,-1.605963021205753,-4.285877,0.38206165799999997
0,1022,2012-10-22,-2.581663339235775,4.492504,0.30153157102760997
1,1022,2012-10-22,-2.581663339235775,1.7421778,0.28079231947239003
2,1022,2012-10-22,-2.581663339235775,1.058552,0.27852277747239
3,1022,2012-10-22,-2.581663339235775,0.7445872,0.27806721247238997
4,1022,2012-10-22,-2.581663339235775,-3.635396,0.28124719425
5,1022,2012-10-22,-2.581663339235775,6.1095805,0.26641372177760997
6,1022,2012-10-22,-2.581663339235775,7.4254975,0.26459629349999997
7,1022,2012-10-22,-2.581663339235775,0.34850103,0.26323512052761
8,1022,2012-10-22,-2.581663339235775,-0.872745,1.001785146
9,1022,2012-10-22,-2.581663339235775,-1.9685631,0.4773649300322999
10,1022,2012-10-22,-2.581663339235775,-4.731066,0.39492127949999994
11,1022,2012-10-22,-2.581663339235775,0.2484757,1.195577232177
12,1022,2012-10-22,-2.581663339235775,-3.1154807,-0.019207518000000093
13,1022,2012-10-22,-2.581663339235775,1.7733394,0.44522610732299994
14,1022,2012-10-22,-2.581663339235775,-0.33169645,1.0495440871769999
15,1022,2012-10-22,-2.581663339235775,-1.4811083,0.8295578311770001
