"ray/tune/custom_metrics/real_step_max","threshold_type: 1 - _step","threshold_type: 1 - _step__MIN","threshold_type: 1 - _step__MAX","threshold_type: 1 - ray/tune/custom_metrics/energy_cost_mean","threshold_type: 1 - ray/tune/custom_metrics/energy_cost_mean__MIN","threshold_type: 1 - ray/tune/custom_metrics/energy_cost_mean__MAX","threshold_type: hard - _step","threshold_type: hard - _step__MIN","threshold_type: hard - _step__MAX","threshold_type: hard - ray/tune/custom_metrics/energy_cost_mean","threshold_type: hard - ray/tune/custom_metrics/energy_cost_mean__MIN","threshold_type: hard - ray/tune/custom_metrics/energy_cost_mean__MAX"
"566","228","228","228","55.364803314208984","55.364803314208984","55.364803314208984","","","","","",""
"568","214","214","214","60.15884017944336","60.15884017944336","60.15884017944336","","","","","",""
"569","216","216","216","56.59424591064453","56.59424591064453","56.59424591064453","","","","","",""
"570","199","199","199","55.05628204345703","55.05628204345703","55.05628204345703","","","","","",""
"572","229","229","229","55.56201934814453","55.56201934814453","55.56201934814453","","","","","",""
"574","200","200","200","60.44354248046875","60.44354248046875","60.44354248046875","","","","","",""
"576","201","201","201","59.7504997253418","59.7504997253418","59.7504997253418","","","","","",""
"577","207.5","200","215","57.95149040222168","55.45173263549805","60.45124816894531","","","","","",""
"579","223.5","217","230","55.86546325683594","54.906005859375","56.824920654296875","","","","","",""
"581","202","202","202","59.45504379272461","59.45504379272461","59.45504379272461","","","","","",""
"583","231","231","231","54.63258743286133","54.63258743286133","54.63258743286133","","","","","",""
"586","","","","","","","10","10","10","105.94502258300781","105.94502258300781","105.94502258300781"
"587","218","218","218","55.65336608886719","55.65336608886719","55.65336608886719","","","","","",""
"588","216","216","216","60.5467529296875","60.5467529296875","60.5467529296875","","","","","",""
"589","202","201","203","58.52094841003418","56.455055236816406","60.58684158325195","","","","","",""
"590","","","","","","","11","11","11","105.7219467163086","105.7219467163086","105.7219467163086"
"591","232","232","232","55.27861404418945","55.27861404418945","55.27861404418945","","","","","",""
"592","204","204","204","59.608150482177734","59.608150482177734","59.608150482177734","","","","","",""
"593","217","217","217","59.932273864746094","59.932273864746094","59.932273864746094","","","","","",""
"597","226","219","233","55.50716781616211","54.69923782348633","56.31509780883789","","","","","",""
"598","211.5","205","218","59.91520309448242","59.86196517944336","59.968441009521484","","","","","",""
"599","202","202","202","55.69514465332031","55.69514465332031","55.69514465332031","","","","","",""
"600","234","234","234","54.433326721191406","54.433326721191406","54.433326721191406","","","","","",""
"602","235","235","235","54.20293045043945","54.20293045043945","54.20293045043945","","","","","",""
"603","206","206","206","59.949222564697266","59.949222564697266","59.949222564697266","11","11","11","107.6839828491211","103.0441665649414","112.32379913330078"
"604","220","220","220","55.261322021484375","55.261322021484375","55.261322021484375","","","","","",""
"606","203","203","203","55.188236236572266","55.188236236572266","55.188236236572266","","","","","",""
"607","219","219","219","60.6368293762207","60.6368293762207","60.6368293762207","","","","","",""
"610","236","236","236","55.162567138671875","55.162567138671875","55.162567138671875","","","","","",""
"611","207","207","207","60.446258544921875","60.446258544921875","60.446258544921875","11","11","11","108.37055206298828","108.37055206298828","108.37055206298828"
"612","220","220","220","60.09458541870117","60.09458541870117","60.09458541870117","","","","","",""
"613","204","204","204","55.31101608276367","55.31101608276367","55.31101608276367","","","","","",""
"616","221","221","221","58.04777526855469","56.315467834472656","59.78008270263672","","","","","",""
"617","208","208","208","59.842926025390625","59.842926025390625","59.842926025390625","","","","","",""
"618","237","237","237","55.39765167236328","55.39765167236328","55.39765167236328","","","","","",""
"619","222","222","222","59.69332504272461","59.69332504272461","59.69332504272461","","","","","",""
"621","209","209","209","59.7713623046875","59.7713623046875","59.7713623046875","","","","","",""
"622","222","222","222","55.30935287475586","55.30935287475586","55.30935287475586","","","","","",""
"625","212.66666666666666","205","223","58.67311986287435","56.58243942260742","59.82682800292969","","","","","",""
"628","238","238","238","55.608848571777344","55.608848571777344","55.608848571777344","","","","","",""
"629","217","211","223","57.59234619140625","55.87675094604492","59.30794143676758","","","","","",""
"630","224","224","224","60.088157653808594","60.088157653808594","60.088157653808594","","","","","",""
"632","225.5","212","239","57.47104263305664","54.82350540161133","60.11857986450195","","","","","",""
"635","215.5","206","225","57.998151779174805","55.874977111816406","60.1213264465332","","","","","",""
"638","","","","","","","11","11","11","105.05638122558594","105.05638122558594","105.05638122558594"
"641","232","224","240","55.94466209411621","55.241943359375","56.64738082885742","","","","","",""
"642","213","213","213","60.536685943603516","60.536685943603516","60.536685943603516","","","","","",""
"644","","","","","","","12","12","12","102.24317932128906","102.24317932128906","102.24317932128906"
"646","226","226","226","60.529441833496094","60.529441833496094","60.529441833496094","","","","","",""
"647","207","207","207","55.81687927246094","55.81687927246094","55.81687927246094","","","","","",""
"649","214","214","214","60.988643646240234","60.988643646240234","60.988643646240234","","","","","",""
"650","241","241","241","55.44401168823242","55.44401168823242","55.44401168823242","","","","","",""
"652","225","225","225","56.919105529785156","56.919105529785156","56.919105529785156","","","","","",""
"653","242","242","242","54.506473541259766","54.506473541259766","54.506473541259766","","","","","",""
"656","221","215","227","60.41423797607422","60.387611389160156","60.44086456298828","12","12","12","105.16217803955078","105.16217803955078","105.16217803955078"
"657","","","","","","","12","12","12","113.4280014038086","113.4280014038086","113.4280014038086"
"658","243","243","243","55.14448928833008","55.14448928833008","55.14448928833008","","","","","",""
"660","227","226","228","57.872962951660156","55.83717727661133","59.908748626708984","","","","","",""
"661","216","216","216","60.17461013793945","60.17461013793945","60.17461013793945","","","","","",""
"662","208","208","208","56.58851623535156","56.58851623535156","56.58851623535156","","","","","",""
"665","","","","","","","12","12","12","108.39749145507812","108.39749145507812","108.39749145507812"
"666","223","217","229","59.81626892089844","59.735496520996094","59.89704132080078","","","","","",""
"668","226.5","209","244","55.79352951049805","55.52143859863281","56.06562042236328","","","","","",""
"669","218","218","218","59.511348724365234","59.511348724365234","59.511348724365234","","","","","",""
"670","227","227","227","56.00754928588867","56.00754928588867","56.00754928588867","","","","","",""
"672","219","219","219","59.421180725097656","59.421180725097656","59.421180725097656","","","","","",""
"673","245","245","245","54.88928985595703","54.88928985595703","54.88928985595703","","","","","",""
"676","230","230","230","60.55977249145508","60.55977249145508","60.55977249145508","","","","","",""
"678","210","210","210","55.44649124145508","55.44649124145508","55.44649124145508","","","","","",""
"679","220","220","220","60.202659606933594","60.202659606933594","60.202659606933594","","","","","",""
"681","228","228","228","55.8801383972168","55.8801383972168","55.8801383972168","","","","","",""
"682","221","221","221","59.95930862426758","59.95930862426758","59.95930862426758","","","","","",""
"684","238.5","231","246","58.056636810302734","55.92877197265625","60.18450164794922","","","","","",""
"685","222","222","222","59.612945556640625","59.612945556640625","59.612945556640625","","","","","",""
"686","247","247","247","54.455848693847656","54.455848693847656","54.455848693847656","","","","","",""
"687","229","229","229","54.94953536987305","54.94953536987305","54.94953536987305","","","","","",""
"688","223","223","223","59.472740173339844","59.472740173339844","59.472740173339844","","","","","",""
"689","232","232","232","60.305789947509766","60.305789947509766","60.305789947509766","","","","","",""
"691","236","224","248","57.04488945007324","54.768375396728516","59.32140350341797","","","","","",""
"692","","","","","","","13","13","13","109.25050354003906","109.25050354003906","109.25050354003906"
"693","211","211","211","56.30576705932617","56.30576705932617","56.30576705932617","","","","","",""
"694","225","225","225","59.53853225708008","59.53853225708008","59.53853225708008","","","","","",""
"696","","","","","","","12","12","12","99.1633071899414","99.1633071899414","99.1633071899414"
"697","226","226","226","60.50080490112305","60.50080490112305","60.50080490112305","","","","","",""
"699","231.5","230","233","58.158578872680664","55.98454284667969","60.33261489868164","","","","","",""
"700","227","227","227","59.584476470947266","59.584476470947266","59.584476470947266","","","","","",""
"701","249","249","249","55.337867736816406","55.337867736816406","55.337867736816406","","","","","",""
"704","234","234","234","60.43521499633789","60.43521499633789","60.43521499633789","","","","","",""
"705","","","","","","","13","13","13","106.60147094726562","106.60147094726562","106.60147094726562"
"706","231","231","231","55.55629348754883","55.55629348754883","55.55629348754883","","","","","",""
"707","232.2","212","250","58.26694107055664","55.577964782714844","60.04136657714844","","","","","",""
"710","237","237","237","59.91716766357422","59.91716766357422","59.91716766357422","","","","","",""
"712","237.33333333333334","229","251","56.58841451009115","54.51759719848633","59.875667572021484","","","","","",""
"714","","","","","","","13","13","13","106.17511749267578","106.17511749267578","106.17511749267578"
"716","230","230","230","59.26877975463867","59.26877975463867","59.26877975463867","","","","","",""
"718","","","","","","","13","13","13","100.47062683105469","100.47062683105469","100.47062683105469"
"721","213","213","213","56.54648208618164","56.54648208618164","56.54648208618164","","","","","",""
"722","234","231","238","59.0505256652832","56.30143356323242","60.58296585083008","","","","","",""
"723","252","252","252","55.81904220581055","55.81904220581055","55.81904220581055","","","","","",""
"724","232","232","232","59.433128356933594","59.433128356933594","59.433128356933594","","","","","",""
"728","233","233","233","59.683204650878906","59.683204650878906","59.683204650878906","","","","","",""
"731","236.5","234","239","59.746110916137695","59.09144973754883","60.40077209472656","","","","","",""
